C:\Users\A\anaconda3\envs\rlproj\lib\site-packages\gym\core.py:317: DeprecationWarning: [33mWARN: Initializing wrapper in old step API which returns one bool instead of two. It is recommended to set `new_step_api=True` to use new step API. This will be the default behaviour in future.
  deprecation(
C:\Users\A\anaconda3\envs\rlproj\lib\site-packages\gym\wrappers\step_api_compatibility.py:39: DeprecationWarning: [33mWARN: Initializing environment in old step API which returns one bool instead of two. It is recommended to set `new_step_api=True` to use new step API. This will be the default behaviour in future.
  deprecation(
[34m[1mwandb[39m[22m: [33mWARNING[39m Step cannot be set when using syncing with tensorboard. Please log your step values as a metric such as 'global_step'
Episode: 1890, Reward: 10.0, Avg Loss: 351.09571805000303, Avg Value: 6.877280396223068, Duration: 10
Episode: 1900, Reward: 9.0, Avg Loss: 428.0623319413927, Avg Value: 6.488496416144901, Duration: 9
Episode: 1900, Test Reward: 11.4
Episode: 1910, Reward: 10.0, Avg Loss: 435.86812381744386, Avg Value: 7.51054680943489, Duration: 10
Episode: 1920, Reward: 11.0, Avg Loss: 1115.2867693467574, Avg Value: 5.4831401759927925, Duration: 11
Episode: 1930, Reward: 12.0, Avg Loss: 598.9438830216726, Avg Value: 5.516829192638397, Duration: 12
Episode: 1940, Reward: 16.0, Avg Loss: 878.1829988360405, Avg Value: 7.815421234816313, Duration: 16
Episode: 1950, Reward: 11.0, Avg Loss: 654.025314244357, Avg Value: 7.899594296108592, Duration: 11
Episode: 1960, Reward: 12.0, Avg Loss: 649.5213996569315, Avg Value: 7.526735345522563, Duration: 12
Episode: 1970, Reward: 15.0, Avg Loss: 777.9644635518392, Avg Value: 7.014026578267416, Duration: 15
Episode: 1980, Reward: 18.0, Avg Loss: 1016.6358918084038, Avg Value: 6.237936327854793, Duration: 18
Episode: 1990, Reward: 22.0, Avg Loss: 870.1280559193004, Avg Value: 12.642807407812638, Duration: 22
Episode: 2000, Reward: 22.0, Avg Loss: 1024.0602278275924, Avg Value: 14.287752270698547, Duration: 22
Episode: 2000, Test Reward: 30.9
Episode: 2010, Reward: 51.0, Avg Loss: 1343.2060357636096, Avg Value: 20.70914720437106, Duration: 51
Episode: 2020, Reward: 79.0, Avg Loss: 1453.5597385454782, Avg Value: 31.92687220513066, Duration: 79
Episode: 2030, Reward: 241.0, Avg Loss: 3759.7025675239406, Avg Value: 43.98070642661257, Duration: 241
Episode: 2040, Reward: 60.0, Avg Loss: 3357.7610586802166, Avg Value: 33.54464565316836, Duration: 60
Episode: 2050, Reward: 48.0, Avg Loss: 3281.3939056396484, Avg Value: 21.49495246509711, Duration: 48
Episode: 2060, Reward: 29.0, Avg Loss: 4634.541577043205, Avg Value: 13.796368163207482, Duration: 29
Episode: 2070, Reward: 21.0, Avg Loss: 5640.070287795294, Avg Value: 10.0868393438203, Duration: 21
